Total_Price,Unit_Price,Quantity,Product,Discount,Cluster,Category
22.56,1.88,12,Jever,0.0,0,Alcoholic Beverages
1631.68,95.42,18,Veuve Clicquot,0.05,2,Alcoholic Beverages
60.26,1.08,62,Schwip Schwap,0.1,0,Soft Drinks
98.95,2.17,48,Vio Wasser,0.05,0,Water
58.5,0.65,100,Volvic,0.1,0,Water
92.41,1.37,71,Hohes C Orange,0.05,0,Juices
36.34,0.85,45,Schwip Schwap,0.05,0,Soft Drinks
12.48,1.04,12,Gerolsteiner,0.0,0,Water
47.79,1.77,30,Hohes C Orange,0.1,0,Juices
132.76,1.49,99,San Pellegrino,0.1,0,Water
51.96,2.51,23,Passion Fruit Juice,0.1,0,Juices
86.69,1.72,56,Kölsch,0.1,0,Alcoholic Beverages
344.21,4.45,91,Passion Fruit Juice,0.15,0,Juices
161.46,2.76,65,Passion Fruit Juice,0.1,0,Juices
1629.44,26.8,64,Johnnie Walker,0.05,2,Alcoholic Beverages
15.1,3.02,5,Passion Fruit Juice,0.0,0,Juices
6.24,3.12,2,Mango Juice,0.0,0,Juices
52.83,0.83,67,Mountain Dew,0.05,0,Soft Drinks
7.44,1.86,4,Hohes C Orange,0.0,0,Juices
353.63,20.68,18,Havana Club,0.05,0,Alcoholic Beverages
42.64,0.66,76,Volvic Touch,0.15,0,Water
214.27,2.56,93,Rauch Multivitamin,0.1,0,Juices
14.1,2.35,6,Red Bull,0.0,0,Soft Drinks
14.49,1.61,9,Vio Wasser,0.0,0,Water
257.04,3.36,85,Cranberry Juice,0.1,0,Juices
41.99,3.23,13,Tomato Juice,0.0,0,Juices
44.65,2.35,20,Red Bull,0.05,0,Soft Drinks
22.54,1.61,14,Vio Wasser,0.0,0,Water
2.79,0.93,3,Mountain Dew,0.0,0,Soft Drinks
32.1,3.21,10,Monster,0.0,0,Soft Drinks
48.64,1.15,47,Evian,0.1,0,Water
19.09,2.01,10,Club Mate,0.05,0,Soft Drinks
34.2,1.44,25,Granini Apple,0.05,0,Juices
60.48,0.84,80,Vittel,0.1,0,Water
11.48,1.64,7,Granini Apple,0.0,0,Juices
22.55,2.05,11,Fritz-Kola,0.0,0,Soft Drinks
13.64,1.24,11,Schwip Schwap,0.0,0,Soft Drinks
8.64,4.32,2,Riesling,0.0,0,Alcoholic Beverages
24.18,1.86,13,Hohes C Orange,0.0,0,Juices
15.73,0.36,46,Volvic,0.05,0,Water
91.19,8.29,11,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
1.89,0.63,3,Mezzo Mix,0.0,0,Soft Drinks
13.93,1.99,7,Fritz-Kola,0.0,0,Soft Drinks
66.56,1.13,62,Selters,0.05,0,Water
59.85,2.52,25,Passion Fruit Juice,0.05,0,Juices
8.45,1.69,5,Granini Apple,0.0,0,Juices
4.24,2.12,2,Fritz-Kola,0.0,0,Soft Drinks
3.33,1.17,3,Jever,0.05,0,Alcoholic Beverages
18.45,1.23,15,Evian,0.0,0,Water
23.4,1.8,13,Hohes C Orange,0.0,0,Juices
27.18,3.02,9,Passion Fruit Juice,0.0,0,Juices
10.16,1.27,8,Schwip Schwap,0.0,0,Soft Drinks
13.91,1.07,13,Gerolsteiner,0.0,0,Water
35.82,0.58,65,Volvic,0.05,0,Water
71.42,2.56,31,Passion Fruit Juice,0.1,0,Juices
1.72,0.86,2,San Pellegrino,0.0,0,Water
27.56,2.12,13,Fritz-Kola,0.0,0,Soft Drinks
11.52,1.92,6,Erdinger Weißbier,0.0,0,Alcoholic Beverages
452.75,10.14,47,Sauvignon Blanc,0.05,0,Alcoholic Beverages
48.85,0.92,59,Sprite,0.1,0,Soft Drinks
64.8,0.9,80,San Pellegrino,0.1,0,Water
21.77,3.11,7,Passion Fruit Juice,0.0,0,Juices
19.37,1.49,13,Pepsi,0.0,0,Soft Drinks
32.1,3.21,10,Mango Juice,0.0,0,Juices
29.89,1.43,22,Granini Apple,0.05,0,Juices
5.4,1.08,5,Warsteiner,0.0,0,Alcoholic Beverages
1001.68,32.95,32,Tanqueray,0.05,2,Alcoholic Beverages
441.11,7.87,59,Chardonnay,0.05,0,Alcoholic Beverages
26.52,2.21,12,Rockstar,0.0,0,Soft Drinks
3.98,1.99,2,Fritz-Kola,0.0,0,Soft Drinks
39.04,4.88,8,Chardonnay,0.0,0,Alcoholic Beverages
130.05,2.04,75,Hohes C Orange,0.15,0,Juices
184.44,2.07,99,Warsteiner,0.1,0,Alcoholic Beverages
252.72,4.32,65,Red Bull,0.1,0,Soft Drinks
20.67,1.59,13,Granini Apple,0.0,0,Juices
24.5,1.75,14,Hohes C Orange,0.0,0,Juices
13.28,1.66,8,Vio Wasser,0.0,0,Water
30.2,3.02,10,Passion Fruit Juice,0.0,0,Juices
486.45,9.31,55,Chardonnay,0.05,0,Alcoholic Beverages
2.2,0.55,4,Sprite,0.0,0,Soft Drinks
222.3,2.6,95,Red Bull,0.1,0,Soft Drinks
5660.21,68.36,92,Veuve Clicquot,0.1,3,Alcoholic Beverages
1.74,0.58,3,Vittel,0.0,0,Water
14.64,0.67,23,Coca-Cola,0.05,0,Soft Drinks
269.84,4.07,78,Rauch Multivitamin,0.15,0,Juices
41.45,8.29,5,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
18.8,2.35,8,Red Bull,0.0,0,Soft Drinks
34.21,3.11,11,Passion Fruit Juice,0.0,0,Juices
1.59,1.59,1,Krombacher,0.0,0,Alcoholic Beverages
15.62,1.42,11,Volvic Touch,0.0,0,Water
20.06,0.66,32,Schwip Schwap,0.05,0,Soft Drinks
57.52,0.83,77,Evian,0.1,0,Water
9.17,1.31,7,Evian,0.0,0,Water
8.85,0.59,15,Mezzo Mix,0.0,0,Soft Drinks
24.01,3.43,7,Tomato Juice,0.0,0,Juices
12.58,12.58,1,Havana Club,0.0,0,Alcoholic Beverages
6.35,1.27,5,Schwip Schwap,0.0,0,Soft Drinks
4.0,1.11,4,Volvic Touch,0.1,0,Water
6.58,0.47,14,Selters,0.0,0,Water
25.87,1.99,13,Jever,0.0,0,Alcoholic Beverages
5.84,1.46,4,Volvic Touch,0.0,0,Water
7.96,1.99,4,Fritz-Kola,0.0,0,Soft Drinks
177.82,2.67,74,Rauch Multivitamin,0.1,0,Juices
22.74,0.63,38,Coca-Cola,0.05,0,Soft Drinks
22.02,3.67,6,Cranberry Juice,0.0,0,Juices
6.86,3.43,2,Tomato Juice,0.0,0,Juices
47.4,4.74,10,Chardonnay,0.0,0,Alcoholic Beverages
17.4,1.16,15,Fanta,0.0,0,Soft Drinks
69.28,1.43,51,Warsteiner,0.05,0,Alcoholic Beverages
5.7,0.57,10,Volvic,0.0,0,Water
1.6,0.56,3,Mountain Dew,0.05,0,Soft Drinks
5.58,0.93,6,Kölsch,0.0,0,Alcoholic Beverages
23.65,0.73,36,Selters,0.1,0,Water
3.84,2.02,2,Tomato Juice,0.05,0,Juices
50.65,1.72,31,Vio Wasser,0.05,0,Water
70.69,1.26,66,Selters,0.15,0,Water
16.6,1.66,10,Vio Wasser,0.0,0,Water
21.12,1.17,19,Granini Apple,0.05,0,Juices
7.54,0.58,13,Volvic,0.0,0,Water
57.04,14.26,4,Bacardi,0.0,0,Alcoholic Beverages
22.75,1.75,13,Hohes C Orange,0.0,0,Juices
15.6,1.2,13,Schwip Schwap,0.0,0,Soft Drinks
48.79,1.07,48,Coca-Cola,0.05,0,Soft Drinks
1.27,0.67,2,Selters,0.05,0,Water
80.51,1.26,71,Sprite,0.1,0,Soft Drinks
6.92,3.46,2,Cranberry Juice,0.0,0,Juices
5.1,1.02,5,Warsteiner,0.0,0,Alcoholic Beverages
4.69,2.47,2,Hohes C Orange,0.05,0,Juices
1.14,0.57,2,Volvic,0.0,0,Water
1.14,0.57,2,Volvic,0.0,0,Water
9.84,1.23,8,Evian,0.0,0,Water
100.89,2.36,45,Tomato Juice,0.05,0,Juices
104.96,1.96,63,Red Bull,0.15,0,Soft Drinks
2.67,0.89,3,San Pellegrino,0.0,0,Water
47.35,1.78,28,Kölsch,0.05,0,Alcoholic Beverages
4.98,1.66,3,Vio Wasser,0.0,0,Water
15.82,2.26,7,Club Mate,0.0,0,Soft Drinks
34.3,3.43,10,Tomato Juice,0.0,0,Juices
15.39,1.71,9,Vio Wasser,0.0,0,Water
13.91,1.07,13,Gerolsteiner,0.0,0,Water
12.04,0.86,14,San Pellegrino,0.0,0,Water
107.86,1.35,94,Mezzo Mix,0.15,0,Soft Drinks
31.43,0.97,36,Vio Wasser,0.1,0,Water
1253.24,32.98,40,Johnnie Walker,0.05,2,Alcoholic Beverages
62.73,2.13,31,Cranberry Juice,0.05,0,Juices
4.24,2.12,2,Fritz-Kola,0.0,0,Soft Drinks
14.82,1.14,13,Coca-Cola,0.0,0,Soft Drinks
285.55,57.11,5,Moët & Chandon,0.0,0,Alcoholic Beverages
222.62,2.55,97,Fritz-Kola,0.1,0,Soft Drinks
2.62,1.31,2,Evian,0.0,0,Water
27.99,3.11,9,Passion Fruit Juice,0.0,0,Juices
1.96,0.49,4,Selters,0.0,0,Water
7.98,0.35,24,Apollinaris,0.05,0,Water
26.28,2.19,12,Club Mate,0.0,0,Soft Drinks
701.84,9.51,82,Merlot,0.1,2,Alcoholic Beverages
9.95,1.99,5,Fritz-Kola,0.0,0,Soft Drinks
29.75,1.08,29,Warsteiner,0.05,0,Alcoholic Beverages
33.52,4.19,8,Riesling,0.0,0,Alcoholic Beverages
28.88,0.76,40,Selters,0.05,0,Water
61.73,1.71,38,Beck's,0.05,0,Alcoholic Beverages
23.65,2.92,9,Fritz-Kola,0.1,0,Soft Drinks
17.04,1.42,12,Volvic Touch,0.0,0,Water
83.9,1.18,79,Selters,0.1,0,Water
142.6,14.26,10,Bacardi,0.0,0,Alcoholic Beverages
24.88,3.11,8,Passion Fruit Juice,0.0,0,Juices
50.28,4.19,12,Riesling,0.0,0,Alcoholic Beverages
28.2,1.88,15,Jever,0.0,0,Alcoholic Beverages
1.47,0.49,3,Selters,0.0,0,Water
16.4,1.64,10,Granini Apple,0.0,0,Juices
17.96,2.7,7,Mango Juice,0.05,0,Juices
11.9,1.19,10,Fanta,0.0,0,Soft Drinks
1.38,0.46,3,Selters,0.0,0,Water
27.36,0.6,48,Volvic,0.05,0,Water
34.28,0.88,41,San Pellegrino,0.05,0,Water
19.28,0.36,63,Apollinaris,0.15,0,Water
50.88,2.06,26,Hohes C Orange,0.05,0,Juices
958.55,40.36,25,Tanqueray,0.05,2,Alcoholic Beverages
49.3,1.16,50,Sprite,0.15,0,Soft Drinks
271.91,3.64,83,Rauch Multivitamin,0.1,0,Juices
34.3,2.45,14,Rauch Multivitamin,0.0,0,Juices
47.7,1.0,53,Schwip Schwap,0.1,0,Soft Drinks
73.42,1.61,48,Granini Apple,0.05,0,Juices
11.57,0.89,13,San Pellegrino,0.0,0,Water
178.65,3.39,62,Rockstar,0.15,0,Soft Drinks
12.24,2.04,6,Erdinger Weißbier,0.0,0,Alcoholic Beverages
33.3,3.33,10,Tomato Juice,0.0,0,Juices
2.28,1.14,2,Coca-Cola,0.0,0,Soft Drinks
9.48,1.58,6,Pepsi,0.0,0,Soft Drinks
8.75,1.75,5,Hohes C Orange,0.0,0,Juices
116.64,2.4,54,Monster,0.1,0,Soft Drinks
40.56,3.12,13,Mango Juice,0.0,0,Juices
13.3,1.33,10,Beck's,0.0,0,Alcoholic Beverages
4.48,0.56,8,Vittel,0.0,0,Water
24.22,2.55,10,Passion Fruit Juice,0.05,0,Juices
3.56,3.56,1,Cranberry Juice,0.0,0,Juices
7.14,1.19,6,Fanta,0.0,0,Soft Drinks
48.44,3.46,14,Cranberry Juice,0.0,0,Juices
21.2,2.12,10,Fritz-Kola,0.0,0,Soft Drinks
152.19,2.67,60,Mango Juice,0.05,0,Juices
152.55,3.39,50,Rockstar,0.1,0,Soft Drinks
10.48,1.31,8,Evian,0.0,0,Water
16.24,1.16,14,Augustiner,0.0,0,Alcoholic Beverages
362.08,22.42,17,Tanqueray,0.05,0,Alcoholic Beverages
1.68,0.56,3,Sprite,0.0,0,Soft Drinks
25.41,2.31,11,Rauch Multivitamin,0.0,0,Juices
3.68,0.46,8,Selters,0.0,0,Water
25.65,1.71,15,Vio Wasser,0.0,0,Water
11.24,0.91,13,Warsteiner,0.05,0,Alcoholic Beverages
8.8,1.1,8,Coca-Cola,0.0,0,Soft Drinks
49.04,1.78,29,Rauch Multivitamin,0.05,0,Juices
13.92,1.16,12,Augustiner,0.0,0,Alcoholic Beverages
43.78,1.28,38,Coca-Cola,0.1,0,Soft Drinks
14.68,3.67,4,Cranberry Juice,0.0,0,Juices
34.6,3.46,10,Cranberry Juice,0.0,0,Juices
42.2,4.22,10,Merlot,0.0,0,Alcoholic Beverages
99.45,1.3,90,Coca-Cola,0.15,0,Soft Drinks
60.31,1.29,55,Pepsi,0.15,0,Soft Drinks
1.86,0.93,2,Apollinaris,0.0,0,Water
9.06,1.51,6,Beck's,0.0,0,Alcoholic Beverages
248.85,5.53,50,Riesling,0.1,0,Alcoholic Beverages
6039.14,91.92,73,Moët & Chandon,0.1,3,Alcoholic Beverages
823.48,58.82,14,Moët & Chandon,0.0,2,Alcoholic Beverages
5.58,1.86,3,Hohes C Orange,0.0,0,Juices
3.12,3.12,1,Mango Juice,0.0,0,Juices
4.16,1.04,4,Gerolsteiner,0.0,0,Water
30.87,3.43,9,Tomato Juice,0.0,0,Juices
5.82,1.94,3,Jever,0.0,0,Alcoholic Beverages
116.42,1.54,84,Vio Wasser,0.1,0,Water
19.08,1.59,12,Krombacher,0.0,0,Alcoholic Beverages
2.3,0.46,5,Selters,0.0,0,Water
7.08,1.18,6,Coca-Cola,0.0,0,Soft Drinks
58.5,1.25,52,Granini Apple,0.1,0,Juices
11.88,0.99,12,Kölsch,0.0,0,Alcoholic Beverages
84.47,2.34,38,Cranberry Juice,0.05,0,Juices
6.92,3.46,2,Cranberry Juice,0.0,0,Juices
38.04,1.54,26,Jever,0.05,0,Alcoholic Beverages
50.3,5.03,10,Chardonnay,0.0,0,Alcoholic Beverages
20.76,3.46,6,Cranberry Juice,0.0,0,Juices
17.4,1.16,15,Fanta,0.0,0,Soft Drinks
4.28,1.07,4,Coca-Cola,0.0,0,Soft Drinks
45.28,1.17,43,Selters,0.1,0,Water
9.95,1.99,5,Fritz-Kola,0.0,0,Soft Drinks
5.58,0.62,9,Vittel,0.0,0,Water
10.83,0.57,20,Apollinaris,0.05,0,Water
4.14,0.46,9,Selters,0.0,0,Water
174.96,2.16,90,Jever,0.1,0,Alcoholic Beverages
6.84,1.14,6,Coca-Cola,0.0,0,Soft Drinks
80.14,2.22,38,Monster,0.05,0,Soft Drinks
4.62,2.31,2,Rauch Multivitamin,0.0,0,Juices
1484.14,106.01,14,Veuve Clicquot,0.0,2,Alcoholic Beverages
83.04,13.84,6,Bacardi,0.0,0,Alcoholic Beverages
53.76,13.44,4,Bacardi,0.0,0,Alcoholic Beverages
16.36,2.46,7,Rockstar,0.05,0,Soft Drinks
67.09,1.07,66,Pepsi,0.05,0,Soft Drinks
24.18,1.86,13,Hohes C Orange,0.0,0,Juices
33.1,3.31,10,Mango Juice,0.0,0,Juices
13.65,0.91,15,San Pellegrino,0.0,0,Water
27.27,9.09,3,Sauvignon Blanc,0.0,0,Alcoholic Beverages
5.76,0.96,6,Apollinaris,0.0,0,Water
10.29,3.43,3,Tomato Juice,0.0,0,Juices
5.58,1.86,3,Hohes C Orange,0.0,0,Juices
390.32,48.79,8,Jack Daniels,0.0,0,Alcoholic Beverages
121.82,2.82,48,Cranberry Juice,0.1,0,Juices
56.92,0.93,68,San Pellegrino,0.1,0,Water
105.16,2.46,45,Granini Apple,0.05,0,Juices
7.63,1.09,7,Augustiner,0.0,0,Alcoholic Beverages
60.58,60.58,1,Moët & Chandon,0.0,0,Alcoholic Beverages
9.79,0.64,18,Mountain Dew,0.15,0,Soft Drinks
49.95,3.33,15,Tomato Juice,0.0,0,Juices
31.14,3.46,9,Cranberry Juice,0.0,0,Juices
253.19,5.41,52,Sauvignon Blanc,0.1,0,Alcoholic Beverages
8.52,1.42,6,Volvic Touch,0.0,0,Water
27.02,0.79,36,Evian,0.05,0,Water
373.63,6.29,66,Riesling,0.1,0,Alcoholic Beverages
223.34,2.82,88,Rauch Multivitamin,0.1,0,Juices
7.44,1.24,6,Schwip Schwap,0.0,0,Soft Drinks
9.95,1.99,5,Fritz-Kola,0.0,0,Soft Drinks
174.72,13.44,13,Bacardi,0.0,0,Alcoholic Beverages
301.5,50.25,6,Jack Daniels,0.0,0,Alcoholic Beverages
11.55,2.31,5,Rauch Multivitamin,0.0,0,Juices
982.71,109.19,9,Veuve Clicquot,0.0,2,Alcoholic Beverages
20.28,1.69,12,Granini Apple,0.0,0,Juices
1.41,0.47,3,Selters,0.0,0,Water
212.42,2.6,86,Rauch Multivitamin,0.05,0,Juices
17.38,1.58,11,Pepsi,0.0,0,Soft Drinks
5.35,1.07,5,Gerolsteiner,0.0,0,Water
1.71,0.57,3,Volvic,0.0,0,Water
4.26,2.13,2,Club Mate,0.0,0,Soft Drinks
2439.72,30.12,90,Jack Daniels,0.1,1,Alcoholic Beverages
1099.33,22.69,51,Tanqueray,0.05,2,Alcoholic Beverages
1083.09,54.29,21,Veuve Clicquot,0.05,2,Alcoholic Beverages
7.95,1.59,5,Granini Apple,0.0,0,Juices
124.56,13.84,9,Bacardi,0.0,0,Alcoholic Beverages
11.44,1.04,11,Gerolsteiner,0.0,0,Water
57.62,0.97,66,Mezzo Mix,0.1,0,Soft Drinks
7.0,1.75,4,Hohes C Orange,0.0,0,Juices
342.66,57.11,6,Moët & Chandon,0.0,0,Alcoholic Beverages
36.48,0.8,48,Gerolsteiner,0.05,0,Water
35.53,3.23,11,Tomato Juice,0.0,0,Juices
5.64,1.88,3,Jever,0.0,0,Alcoholic Beverages
36.7,3.67,10,Cranberry Juice,0.0,0,Juices
2.75,0.55,5,Sprite,0.0,0,Soft Drinks
413.84,18.94,23,Tanqueray,0.05,0,Alcoholic Beverages
19.65,1.31,15,Evian,0.0,0,Water
1.1,0.55,2,Volvic,0.0,0,Water
6.37,0.49,13,Selters,0.0,0,Water
3.46,3.46,1,Cranberry Juice,0.0,0,Juices
65.21,1.04,66,Sprite,0.05,0,Soft Drinks
30.27,1.18,27,Granini Apple,0.05,0,Juices
119.69,1.43,93,Fanta,0.1,0,Soft Drinks
1.27,1.27,1,Schwip Schwap,0.0,0,Soft Drinks
30.94,2.21,14,Rockstar,0.0,0,Soft Drinks
32.23,2.93,11,Passion Fruit Juice,0.0,0,Juices
5.9,0.59,10,Mezzo Mix,0.0,0,Soft Drinks
11.35,2.27,5,Rockstar,0.0,0,Soft Drinks
56.7,1.5,42,Hohes C Orange,0.1,0,Juices
3675.82,48.05,90,Jack Daniels,0.15,1,Alcoholic Beverages
3213.14,40.57,88,Jack Daniels,0.1,1,Alcoholic Beverages
13.65,1.05,13,Warsteiner,0.0,0,Alcoholic Beverages
139.1,2.24,69,Passion Fruit Juice,0.1,0,Juices
7.32,0.61,12,Mezzo Mix,0.0,0,Soft Drinks
135.79,1.64,92,Mountain Dew,0.1,0,Soft Drinks
19.8,1.98,10,Erdinger Weißbier,0.0,0,Alcoholic Beverages
4.95,0.99,5,Mountain Dew,0.0,0,Soft Drinks
17.7,0.81,23,Sprite,0.05,0,Soft Drinks
6.9,1.38,5,Volvic Touch,0.0,0,Water
23.4,1.8,13,Hohes C Orange,0.0,0,Juices
6.85,1.37,5,Beck's,0.0,0,Alcoholic Beverages
112.9,1.93,65,Hohes C Orange,0.1,0,Juices
16.55,3.31,5,Mango Juice,0.0,0,Juices
4.22,4.22,1,Merlot,0.0,0,Alcoholic Beverages
51.27,2.11,27,Rauch Multivitamin,0.1,0,Juices
18.6,1.86,10,Hohes C Orange,0.0,0,Juices
117.99,2.07,60,Volvic Touch,0.05,0,Water
4.9,2.45,2,Rauch Multivitamin,0.0,0,Juices
390.72,35.52,11,Johnnie Walker,0.0,0,Alcoholic Beverages
3.98,1.99,2,Jever,0.0,0,Alcoholic Beverages
32.1,3.21,10,Monster,0.0,0,Soft Drinks
23.8,2.38,10,Rauch Multivitamin,0.0,0,Juices
2.92,1.46,2,Volvic Touch,0.0,0,Water
51.07,1.28,42,Pepsi,0.05,0,Soft Drinks
22.52,1.58,15,Erdinger Weißbier,0.05,0,Alcoholic Beverages
1.92,0.96,2,Mountain Dew,0.0,0,Soft Drinks
38.76,3.23,12,Tomato Juice,0.0,0,Juices
1.92,0.96,2,Mountain Dew,0.0,0,Soft Drinks
3.19,0.42,8,Volvic,0.05,0,Water
380.71,34.61,11,Tanqueray,0.0,0,Alcoholic Beverages
11.13,1.59,7,Krombacher,0.0,0,Alcoholic Beverages
147.84,13.44,11,Bacardi,0.0,0,Alcoholic Beverages
329.31,36.59,9,Johnnie Walker,0.0,0,Alcoholic Beverages
24.6,1.64,15,Granini Apple,0.0,0,Juices
8.64,0.65,14,Vittel,0.05,0,Water
53.4,3.56,15,Cranberry Juice,0.0,0,Juices
92.56,1.1,99,Sprite,0.15,0,Soft Drinks
8.31,1.75,5,Tomato Juice,0.05,0,Juices
15.75,1.75,9,Hohes C Orange,0.0,0,Juices
11.55,1.05,11,Warsteiner,0.0,0,Alcoholic Beverages
0.93,0.93,1,Apollinaris,0.0,0,Water
7.05,0.47,15,Selters,0.0,0,Water
1.24,0.62,2,Vittel,0.0,0,Water
27.16,1.94,14,Jever,0.0,0,Alcoholic Beverages
15.12,1.26,12,Evian,0.0,0,Water
7.28,0.91,8,San Pellegrino,0.0,0,Water
72.72,9.09,8,Sauvignon Blanc,0.0,0,Alcoholic Beverages
65.21,1.43,48,Coca-Cola,0.05,0,Soft Drinks
22.6,2.26,10,Club Mate,0.0,0,Soft Drinks
31.08,2.22,14,Red Bull,0.0,0,Soft Drinks
5.46,0.91,6,San Pellegrino,0.0,0,Water
31.7,0.71,47,Gerolsteiner,0.05,0,Water
1060.1,106.01,10,Veuve Clicquot,0.0,2,Alcoholic Beverages
71.1,4.74,15,Chardonnay,0.0,0,Alcoholic Beverages
3.29,0.47,7,Selters,0.0,0,Water
55.84,0.73,85,Vittel,0.1,0,Water
15.99,1.23,13,Fanta,0.0,0,Soft Drinks
8.15,1.63,5,Krombacher,0.0,0,Alcoholic Beverages
5.58,0.93,6,Mountain Dew,0.0,0,Soft Drinks
8.19,0.63,13,Mezzo Mix,0.0,0,Soft Drinks
12.48,3.12,4,Monster,0.0,0,Soft Drinks
63.46,1.67,40,Red Bull,0.05,0,Soft Drinks
7.65,1.53,5,Pepsi,0.0,0,Soft Drinks
15.16,0.42,38,Volvic,0.05,0,Water
8.52,2.13,4,Club Mate,0.0,0,Soft Drinks
439.11,48.79,9,Jack Daniels,0.0,0,Alcoholic Beverages
3.2,0.64,5,Vittel,0.0,0,Water
16.66,2.38,7,Rauch Multivitamin,0.0,0,Juices
311.22,3.8,91,Passion Fruit Juice,0.1,0,Juices
25.87,1.99,13,Fritz-Kola,0.0,0,Soft Drinks
82.01,2.68,34,Tomato Juice,0.1,0,Juices
15.15,1.01,15,Gerolsteiner,0.0,0,Water
6.6,0.55,12,Volvic,0.0,0,Water
89.89,1.14,83,Pepsi,0.05,0,Soft Drinks
11.44,1.04,11,Gerolsteiner,0.0,0,Water
67.2,4.48,15,Merlot,0.0,0,Alcoholic Beverages
30.75,2.05,15,Fritz-Kola,0.0,0,Soft Drinks
163.3,1.91,90,Kölsch,0.05,0,Alcoholic Beverages
33.06,1.2,29,Coca-Cola,0.05,0,Soft Drinks
2303.71,67.36,36,Veuve Clicquot,0.05,1,Alcoholic Beverages
14.65,2.93,5,Passion Fruit Juice,0.0,0,Juices
284.16,35.52,8,Johnnie Walker,0.0,0,Alcoholic Beverages
6.51,0.93,7,Mountain Dew,0.0,0,Soft Drinks
85.05,3.5,27,Mango Juice,0.1,0,Juices
0.86,0.86,1,San Pellegrino,0.0,0,Water
49.84,3.56,14,Cranberry Juice,0.0,0,Juices
5.06,0.46,11,Selters,0.0,0,Water
58.56,4.88,12,Chardonnay,0.0,0,Alcoholic Beverages
31.36,4.48,7,Merlot,0.0,0,Alcoholic Beverages
66.02,1.39,50,Gerolsteiner,0.05,0,Water
5.75,0.71,9,Vio Wasser,0.1,0,Water
0.93,0.93,1,Apollinaris,0.0,0,Water
7.56,1.26,6,Evian,0.0,0,Water
34.32,3.12,11,Mango Juice,0.0,0,Juices
53.46,1.08,55,Evian,0.1,0,Water
53.2,2.0,28,Fritz-Kola,0.05,0,Soft Drinks
1.82,0.91,2,San Pellegrino,0.0,0,Water
1.68,0.56,3,Sprite,0.0,0,Soft Drinks
18.72,3.12,6,Monster,0.0,0,Soft Drinks
317.4,15.91,21,Bacardi,0.05,0,Alcoholic Beverages
83.91,1.21,73,Kölsch,0.05,0,Alcoholic Beverages
585.48,48.79,12,Jack Daniels,0.0,2,Alcoholic Beverages
15.75,1.75,9,Hohes C Orange,0.0,0,Juices
4.1,2.05,2,Fritz-Kola,0.0,0,Soft Drinks
24.01,3.43,7,Tomato Juice,0.0,0,Juices
13.64,1.24,11,Schwip Schwap,0.0,0,Soft Drinks
33.1,3.31,10,Monster,0.0,0,Soft Drinks
2.8,0.56,5,Sprite,0.0,0,Soft Drinks
35.53,3.23,11,Tomato Juice,0.0,0,Juices
2.46,1.23,2,Evian,0.0,0,Water
7.84,0.56,14,Sprite,0.0,0,Soft Drinks
7.07,1.01,7,Gerolsteiner,0.0,0,Water
136.69,3.27,44,Cranberry Juice,0.05,0,Juices
100.29,2.07,57,Tomato Juice,0.15,0,Juices
8.38,4.19,2,Riesling,0.0,0,Alcoholic Beverages
5.84,1.46,4,Volvic Touch,0.0,0,Water
44.94,3.21,14,Monster,0.0,0,Soft Drinks
7.04,0.64,11,Vittel,0.0,0,Water
5.04,1.26,4,Evian,0.0,0,Water
59.98,1.44,49,Vio Wasser,0.15,0,Water
17.81,1.37,13,Beck's,0.0,0,Alcoholic Beverages
7.7,0.55,14,Sprite,0.0,0,Soft Drinks
470.56,58.82,8,Moët & Chandon,0.0,0,Alcoholic Beverages
22.02,3.67,6,Cranberry Juice,0.0,0,Juices
69.08,1.01,76,Coca-Cola,0.1,0,Soft Drinks
2.97,0.99,3,Mountain Dew,0.0,0,Soft Drinks
24.87,8.29,3,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
6.93,0.99,7,Apollinaris,0.0,0,Water
19.04,2.38,8,Rauch Multivitamin,0.0,0,Juices
5.35,1.07,5,Coca-Cola,0.0,0,Soft Drinks
205.78,2.69,90,Rauch Multivitamin,0.15,0,Juices
137.38,1.59,96,Vio Wasser,0.1,0,Water
17.49,1.59,11,Granini Apple,0.0,0,Juices
1.14,0.57,2,Volvic,0.0,0,Water
24.42,4.07,6,Riesling,0.0,0,Alcoholic Beverages
1.92,0.96,2,Mountain Dew,0.0,0,Soft Drinks
6.06,1.01,6,Gerolsteiner,0.0,0,Water
323.53,3.44,99,Red Bull,0.05,0,Soft Drinks
1.75,1.75,1,Hohes C Orange,0.0,0,Juices
1.86,0.93,2,Kölsch,0.0,0,Alcoholic Beverages
53.76,4.48,12,Merlot,0.0,0,Alcoholic Beverages
5.24,1.31,4,Evian,0.0,0,Water
0.58,0.58,1,Vittel,0.0,0,Water
40.56,3.12,13,Mango Juice,0.0,0,Juices
566.68,12.85,49,Sauvignon Blanc,0.1,2,Alcoholic Beverages
13.95,0.93,15,Mountain Dew,0.0,0,Soft Drinks
19.26,3.21,6,Mango Juice,0.0,0,Juices
13.86,0.99,14,Kölsch,0.0,0,Alcoholic Beverages
12.6,1.8,7,Hohes C Orange,0.0,0,Juices
12.4,1.24,10,Schwip Schwap,0.0,0,Soft Drinks
21.0,1.75,12,Hohes C Orange,0.0,0,Juices
